AGGREGATION_CODE,AMERICAN INDIAN OR ALASKA NATIVE,ASIAN OR PACIFIC ISLANDER,BLACK,ECONOMICALLY DISADVANTAGED,FEMALE,FORMERLY LIMITED ENGLISH PROFICIENT,GENERAL EDUCATION STUDENTS,HISPANIC,LIMITED ENGLISH PROFICIENT,MALE,MIGRANT,MULTIRACIAL,NOT ECONOMICALLY DISADVANTAGED,NOT LIMITED ENGLISH PROFICIENT,NOT MIGRANT,STUDENTS WITH DISABILITIES,WHITE,PCT_GRAD,AGGREGATION_NAME,COUNTY_CODE,COUNTY_NAME,YEAR
61503040003,0.0,0.0,0.54,43.78,51.35,0.0,91.35,7.03,1.08,48.65,1.08,1.08,56.22,98.92,98.92,8.65,91.35,91.35,FORESTVILLE CENTRAL HIGH SCHOOL,6,CHAUTAUQUA,2015
61601040001,0.0,0.0,0.0,31.28,46.67,0.0,87.18,4.1,0.0,53.33,0.0,4.1,68.72,100.0,100.0,12.82,91.79,98.46,PANAMA HIGH SCHOOL,6,CHAUTAUQUA,2015
61700010013,0.57,0.43,5.33,57.64,47.76,1.21,87.28,16.99,2.56,52.24,0.0,6.75,42.36,97.44,100.0,12.72,69.94,77.26,JAMESTOWN HIGH SCHOOL,6,CHAUTAUQUA,2015
62201060003,0.8,3.02,1.41,20.93,46.28,0.2,94.16,6.44,0.2,53.72,0.0,0.0,79.07,99.8,100.0,5.84,88.33,92.96,FREDONIA HIGH SCHOOL,6,CHAUTAUQUA,2015
62301040003,0.62,1.24,1.24,53.42,42.86,0.0,91.3,6.83,0.0,57.14,0.0,1.86,46.58,100.0,100.0,8.7,88.2,90.68,BROCTON MIDDLE HIGH SCHOOL,6,CHAUTAUQUA,2015
62401040001,0.0,0.0,0.0,53.57,42.86,0.0,85.71,0.0,0.0,57.14,0.0,0.0,46.43,100.0,100.0,14.29,100.0,82.14,RIPLEY CENTRAL SCHOOL,6,CHAUTAUQUA,2015
62601040003,0.71,0.0,3.57,42.86,46.43,0.0,80.71,1.43,0.0,53.57,1.43,0.0,57.14,100.0,98.57,19.29,94.29,97.86,SHERMAN HIGH SCHOOL,6,CHAUTAUQUA,2015
62901040002,0.81,0.0,0.41,36.18,50.41,2.44,89.02,4.47,2.03,49.59,0.0,0.41,63.82,97.97,100.0,10.98,93.9,82.11,WESTFIELD HIGH SCHOOL,6,CHAUTAUQUA,2015
70600010020,0.29,0.37,15.83,43.37,48.38,0.0,86.6,1.62,0.07,51.62,0.0,0.88,56.63,99.93,100.0,13.4,81.0,66.94,ELMIRA HIGH SCHOOL,7,CHEMUNG,2015
70600010021,0.0,1.1,23.18,40.18,44.59,0.0,84.11,3.97,0.44,55.41,0.0,1.55,59.82,99.56,100.0,15.89,70.2,63.8,ERNIE DAVIS ACADEMY,7,CHEMUNG,2015
70901060007,0.16,3.28,1.84,26.26,53.0,0.08,92.79,2.96,0.0,47.0,0.0,1.36,73.74,100.0,100.0,7.21,90.39,88.95,HORSEHEADS SENIOR HIGH SCHOOL,7,CHEMUNG,2015
70902060002,0.6,0.3,2.69,35.22,49.85,0.0,87.16,4.18,0.3,50.15,0.0,4.18,64.78,99.7,100.0,12.84,88.06,81.79,THOMAS A EDISON HIGH SCHOOL,7,CHEMUNG,2015
80101040003,1.06,1.59,0.0,49.21,51.32,0.0,90.48,1.06,0.0,48.68,0.0,0.0,50.79,100.0,100.0,9.52,96.3,86.77,AFTON JUNIOR/SENIOR HIGH SCHOOL,8,CHENANGO,2015
80201040001,0.0,0.82,0.0,45.71,50.61,0.0,88.16,2.86,0.0,49.39,0.0,0.82,54.29,100.0,100.0,11.84,95.51,94.29,BAINBRIDGE-GUILFORD HIGH SCHOOL,8,CHENANGO,2015
80601040003,0.0,0.0,3.88,36.42,51.34,0.0,89.25,0.6,0.0,48.66,0.0,0.0,63.58,100.0,100.0,10.75,95.52,92.54,GREENE HIGH SCHOOL,8,CHENANGO,2015
81003040003,1.15,0.0,1.53,53.26,47.51,0.0,89.27,1.92,0.0,52.49,1.92,0.0,46.74,100.0,98.08,10.73,95.4,85.82,UNADILLA VALLEY SECONDARY SCHOOL,8,CHENANGO,2015
81200050004,0.16,1.56,1.72,42.43,48.52,0.16,80.5,2.96,0.16,51.48,0.62,0.16,57.57,99.84,99.38,19.5,93.45,85.96,NORWICH HIGH SCHOOL,8,CHENANGO,2015
81401040001,0.82,0.0,3.28,48.36,48.36,0.0,83.61,3.28,0.0,51.64,0.0,0.0,51.64,100.0,100.0,16.39,92.62,92.62,OTSELIC VALLEY CENTRAL SCHOOL,8,CHENANGO,2015
81501040002,0.83,0.0,0.83,56.25,56.25,0.0,82.08,3.33,0.0,43.75,1.25,0.0,43.75,100.0,98.75,17.92,95.0,84.58,OXFORD ACADEMY HIGH SCHOOL,8,CHENANGO,2015
82001040004,0.0,0.23,0.0,48.74,50.8,0.0,83.22,0.92,0.0,49.2,0.46,0.0,51.26,100.0,99.54,16.78,98.85,89.66,SHERBURNE-EARLVILLE SENIOR HIGH SCH,8,CHENANGO,2015
90201040002,0.0,0.78,0.78,42.04,50.65,0.0,84.6,0.26,0.0,49.35,0.0,0.0,57.96,100.0,100.0,15.4,98.17,83.81,AUSABLE VALLEY HIGH SCHOOL,9,CLINTON,2015
90301060006,0.0,0.34,2.71,46.95,47.12,0.0,82.03,0.0,0.0,52.88,0.17,0.0,53.05,100.0,99.83,17.97,96.95,85.25,BEEKMANTOWN HIGH SCHOOL,9,CLINTON,2015
90501040002,0.0,0.0,0.85,43.4,49.36,0.0,83.19,2.13,0.0,50.64,0.21,0.43,56.6,100.0,99.79,16.81,96.6,89.79,NORTHEASTERN CLINTON SR HIGH SCHOOL,9,CLINTON,2015
90601020002,0.64,2.55,0.64,23.57,55.41,0.0,93.63,0.0,1.27,44.59,0.0,0.0,76.43,98.73,100.0,6.37,96.18,92.99,CHAZY CENTRAL RURAL JUNIOR-SENIOR HS,9,CLINTON,2015
90901040002,0.0,2.21,0.0,49.45,46.49,0.0,90.04,0.0,0.0,53.51,0.0,0.37,50.55,100.0,100.0,9.96,97.42,83.03,NORTHERN ADIRONDACK MID/HIGH SCH,9,CLINTON,2015
91101060005,0.0,1.81,2.56,31.93,51.05,0.0,82.38,0.6,0.0,48.95,0.0,0.0,68.07,100.0,100.0,17.62,95.03,82.98,PERU JR/SR HIGH SCHOOL,9,CLINTON,2015
91200010006,0.0,3.35,6.7,37.92,49.38,0.35,80.95,1.06,0.35,50.62,0.0,0.71,62.08,99.65,100.0,19.05,88.18,85.54,PLATTSBURGH SENIOR HIGH SCHOOL,9,CLINTON,2015
91402060005,0.0,0.0,0.92,24.17,50.74,0.0,82.66,0.74,0.0,49.26,0.0,0.37,75.83,100.0,100.0,17.34,97.97,88.93,SARANAC HIGH SCHOOL,9,CLINTON,2015
100308020001,0.0,0.0,32.14,100.0,0.0,0.0,53.57,10.71,0.0,100.0,0.0,0.0,0.0,100.0,100.0,46.43,57.14,7.14,BERKSHIRE JUNIOR-SENIOR HIGH SCHOOL,10,COLUMBIA,2015
100501040003,0.0,1.29,3.22,42.7,50.43,0.21,80.47,4.29,0.64,49.57,0.0,0.21,57.3,99.36,100.0,19.53,90.99,84.76,TACONIC HILLS JUNIOR/SENIOR HIGH,10,COLUMBIA,2015
100902040004,0.0,2.33,0.0,25.58,45.93,0.0,88.95,3.49,0.0,54.07,0.0,2.33,74.42,100.0,100.0,11.05,91.86,87.79,GERMANTOWN JUNIOR-SENIOR HIGH SCHOOL,10,COLUMBIA,2015
101001040002,0.0,0.44,4.18,27.03,46.15,0.0,87.91,4.62,1.32,53.85,0.66,1.1,72.97,98.68,99.34,12.09,89.67,92.09,CHATHAM HIGH SCHOOL,10,COLUMBIA,2015
101300010001,0.17,9.97,22.73,54.2,49.48,0.87,84.27,9.79,4.37,50.52,0.7,3.32,45.8,95.63,99.3,15.73,54.02,78.15,HUDSON JR/SR HIGH SCHOOL,10,COLUMBIA,2015
101401040005,0.15,0.77,1.7,20.87,45.44,0.31,86.24,2.32,0.77,54.56,1.7,0.62,79.13,99.23,98.3,13.76,94.44,89.18,ICHABOD CRANE SENIOR HIGH SCHOOL,10,COLUMBIA,2015
101601040003,0.0,2.33,4.65,29.65,47.09,0.0,90.7,2.33,0.0,52.91,0.0,0.0,70.35,100.0,100.0,9.3,90.7,91.28,NEW LEBANON JUNIOR-SENIOR HIGH SCH,10,COLUMBIA,2015
110101040002,0.65,0.0,0.0,44.81,48.7,0.0,83.77,1.3,0.0,51.3,0.0,0.65,55.19,100.0,100.0,16.23,97.4,95.45,CINCINNATUS HIGH SCHOOL,11,CORTLAND,2015
110200010011,0.24,1.84,5.63,40.39,52.75,0.0,87.88,4.28,0.24,47.25,0.37,0.73,59.61,99.76,99.63,12.12,87.27,77.97,CORTLAND JUNIOR-SENIOR HIGH SCHOOL,11,CORTLAND,2015
110304040002,1.16,1.16,0.58,33.14,47.67,0.0,83.14,0.58,0.0,52.33,0.0,0.0,66.86,100.0,100.0,16.86,96.51,93.6,MCGRAW SECONDARY SCHOOL,11,CORTLAND,2015
110701060001,0.0,1.17,0.44,30.31,45.83,0.0,81.99,1.61,0.29,54.17,0.0,0.29,69.69,99.71,100.0,18.01,96.49,88.87,HOMER SENIOR HIGH SCHOOL,11,CORTLAND,2015
110901040001,0.0,0.0,0.44,42.22,54.67,0.0,80.0,0.89,0.0,45.33,0.0,0.0,57.78,100.0,100.0,20.0,98.67,92.89,MARATHON HIGH SCHOOL,11,CORTLAND,2015
120102040001,0.0,2.38,2.38,71.43,47.62,0.0,85.71,0.0,0.0,52.38,0.0,0.0,28.57,100.0,100.0,14.29,95.24,85.71,ANDES CENTRAL SCHOOL,12,DELAWARE,2015
120301040001,0.0,0.0,2.33,37.21,45.35,0.0,95.35,2.33,0.0,54.65,0.0,1.16,62.79,100.0,100.0,4.65,94.19,97.67,DOWNSVILLE CENTRAL SCHOOL,12,DELAWARE,2015
120401040001,0.0,0.0,0.0,54.21,42.06,0.0,75.7,0.0,0.0,57.94,0.0,0.0,45.79,100.0,100.0,24.3,100.0,78.5,CHARLOTTE VALLEY SCHOOL,12,DELAWARE,2015
120501040002,0.42,3.8,1.27,43.88,53.59,0.0,82.7,1.69,0.0,46.41,0.0,1.27,56.12,100.0,100.0,17.3,91.56,91.14,DELAWARE ACADEMY HIGH SCHOOL,12,DELAWARE,2015
120701040001,2.04,0.0,5.1,52.04,42.86,0.0,70.41,2.04,0.0,57.14,0.0,0.0,47.96,100.0,100.0,29.59,90.82,95.92,FRANKLIN CENTRAL SCHOOL,12,DELAWARE,2015
120906040002,0.0,0.0,0.72,49.64,58.27,0.0,83.45,5.76,0.0,41.73,0.0,0.0,50.36,100.0,100.0,16.55,93.53,89.93,HANCOCK JUNIOR-SENIOR HS,12,DELAWARE,2015
121401040001,1.55,3.88,0.0,48.06,55.04,1.55,84.5,18.6,3.88,44.96,0.0,1.55,51.94,96.12,100.0,15.5,74.42,86.82,MARGARETVILLE CENTRAL SCHOOL,12,DELAWARE,2015
121502040001,0.0,0.0,0.0,40.0,55.45,0.0,82.73,1.82,0.0,44.55,0.0,0.0,60.0,100.0,100.0,17.27,98.18,94.55,ROXBURY CENTRAL SCHOOL,12,DELAWARE,2015
121601060006,0.0,1.64,1.1,51.51,43.29,0.0,84.93,3.56,0.55,56.71,0.27,2.47,48.49,99.45,99.73,15.07,91.23,86.3,SIDNEY HIGH SCHOOL,12,DELAWARE,2015
121701040001,0.0,3.01,0.75,41.35,63.91,0.0,78.95,3.01,0.0,36.09,0.0,0.0,58.65,100.0,100.0,21.05,93.23,87.22,STAMFORD CENTRAL SCHOOL,12,DELAWARE,2015
121702040001,0.0,4.0,0.0,41.33,56.0,0.0,90.67,2.67,0.0,44.0,0.0,0.0,58.67,100.0,100.0,9.33,93.33,97.33,SOUTH KORTRIGHT CENTRAL SCHOOL,12,DELAWARE,2015
121901040002,0.0,0.0,0.0,47.42,50.52,0.0,80.41,3.78,0.0,49.48,0.0,0.0,52.58,100.0,100.0,19.59,96.22,87.29,WALTON HIGH SCHOOL,12,DELAWARE,2015
130200010005,0.0,2.5,23.45,43.91,50.5,0.1,84.83,22.06,1.3,49.5,0.0,3.19,56.09,98.7,100.0,15.17,48.8,81.34,BEACON HIGH SCHOOL,13,DUTCHESS,2015
130502020003,0.0,1.89,4.62,36.55,50.63,0.0,88.24,10.08,1.05,49.37,0.0,0.63,63.45,98.95,100.0,11.76,82.77,89.71,DOVER HIGH SCHOOL,13,DUTCHESS,2015
130801060007,0.0,1.87,12.65,35.66,51.55,0.14,86.2,9.78,0.65,48.45,0.0,1.58,64.34,99.35,100.0,13.8,74.12,80.88,FRANKLIN D ROOSEVELT SENIOR HS,13,DUTCHESS,2015
131101040004,0.0,1.92,7.21,47.12,42.31,0.96,90.87,11.06,2.4,57.69,2.4,0.96,52.88,97.6,97.6,9.13,78.85,92.31,WEBUTUCK HIGH SCHOOL,13,DUTCHESS,2015
131201040002,0.0,1.23,2.45,14.71,50.25,0.49,88.73,9.31,1.72,49.75,0.0,0.49,85.29,98.28,100.0,11.27,86.52,97.06,PAWLING HIGH SCHOOL,13,DUTCHESS,2015
131301040002,0.0,1.31,2.94,23.86,45.75,0.33,84.31,8.17,0.0,54.25,0.0,0.33,76.14,100.0,100.0,15.69,87.25,83.01,STISSING MOUNTAIN HIGH SCHOOL,13,DUTCHESS,2015
131500010010,0.0,1.64,61.38,78.55,49.22,1.31,84.14,21.69,2.63,50.78,0.16,0.99,21.45,97.37,99.84,15.86,14.3,61.46,POUGHKEEPSIE HIGH SCHOOL,13,DUTCHESS,2015
131601060008,0.0,3.85,6.65,16.58,50.12,0.31,87.67,8.85,0.27,49.88,0.0,0.76,83.42,99.73,100.0,12.33,79.88,91.3,ARLINGTON HIGH SCHOOL,13,DUTCHESS,2015
131602020005,0.38,14.23,9.11,15.75,49.72,0.19,91.27,10.63,0.95,50.28,0.0,0.95,84.25,99.05,100.0,8.73,64.71,95.64,SPACKENKILL HIGH SCHOOL,13,DUTCHESS,2015
131701060002,0.14,1.15,1.59,17.6,50.22,0.0,92.35,5.63,1.44,49.78,0.0,0.0,82.4,98.56,100.0,7.65,91.49,93.07,RED HOOK SENIOR HIGH SCHOOL,13,DUTCHESS,2015
131801040001,0.0,3.27,1.09,14.71,51.5,0.0,91.01,7.63,0.54,48.5,0.0,0.27,85.29,99.46,100.0,8.99,87.74,92.64,RHINEBECK SENIOR HIGH SCHOOL,13,DUTCHESS,2015
132101060011,0.1,7.25,8.08,23.77,47.24,0.73,87.49,12.77,0.99,52.76,0.0,0.05,76.23,99.01,100.0,12.51,71.74,87.12,ROY C KETCHAM SENIOR HIGH SCH,13,DUTCHESS,2015
132101060015,0.23,4.63,4.68,12.3,47.29,0.0,87.18,7.62,0.0,52.71,0.0,0.05,87.7,100.0,100.0,12.82,82.79,93.36,JOHN JAY SENIOR HIGH SCHOOL,13,DUTCHESS,2015
132101060016,1.64,1.64,5.74,44.26,44.26,0.0,79.51,18.03,0.0,55.74,0.0,1.64,55.74,100.0,100.0,20.49,71.31,36.89,ORCHARD VIEW ALT HIGH SCHOOL,13,DUTCHESS,2015
132201040005,0.0,2.41,2.67,18.72,47.86,0.0,84.76,4.28,0.0,52.14,0.0,1.34,81.28,100.0,100.0,15.24,89.3,95.99,MILLBROOK HIGH SCHOOL,13,DUTCHESS,2015
140101060006,0.34,0.84,0.84,30.82,46.57,0.34,89.28,0.67,0.67,53.43,0.0,0.17,69.18,99.33,100.0,10.72,97.15,93.13,ALDEN SENIOR HIGH SCHOOL,14,ERIE,2015
140201060002,0.13,2.1,17.17,25.56,51.9,0.66,92.27,3.54,1.44,48.1,0.0,1.18,74.44,98.56,100.0,7.73,75.88,94.5,AMHERST CENTRAL HIGH SCHOOL,14,ERIE,2015
140203060004,0.31,5.05,7.11,13.09,51.55,0.21,90.31,3.51,0.1,48.45,0.0,2.06,86.91,99.9,100.0,9.69,81.96,94.74,WILLIAMSVILLE SOUTH HIGH SCHOOL,14,ERIE,2015
140203060010,0.0,9.05,3.51,13.65,47.58,0.31,88.77,2.34,1.09,52.42,0.0,3.28,86.35,98.91,100.0,11.23,81.83,94.93,WILLIAMSVILLE NORTH HIGH SCHOOL,14,ERIE,2015
140203060013,0.18,12.45,3.75,9.07,50.46,0.0,93.41,2.11,0.46,49.54,0.0,2.38,90.93,99.54,100.0,6.59,79.12,96.98,WILLIAMSVILLE EAST HIGH SCHOOL,14,ERIE,2015
140207060006,0.35,5.77,19.42,36.83,49.17,0.26,93.09,5.34,2.54,50.83,0.0,0.35,63.17,97.46,100.0,6.91,68.77,92.04,SWEET HOME SENIOR HIGH SCHOOL,14,ERIE,2015
140301030005,0.47,0.47,1.25,8.1,54.98,0.0,95.64,1.09,0.0,45.02,0.0,0.47,91.9,100.0,100.0,4.36,96.26,97.82,EAST AURORA HIGH SCHOOL,14,ERIE,2015
140600010042,0.0,7.55,53.77,80.19,46.23,0.0,5.66,17.92,25.47,53.77,0.0,0.0,19.81,74.53,100.0,94.34,20.75,0.94,PS 42 OCCUPATIONAL TRAINING CTR,14,ERIE,2015
140600010056,1.25,9.58,54.58,46.25,54.58,0.42,92.5,5.83,0.0,45.42,0.0,0.42,53.75,100.0,100.0,7.5,28.33,95.0,FREDERICK OLMSTED #156,14,ERIE,2015
140600010084,0.0,8.0,52.0,60.0,36.0,0.0,0.0,4.0,8.0,64.0,0.0,8.0,40.0,92.0,100.0,100.0,28.0,0.0,PS 84,14,ERIE,2015
140600010097,1.02,1.42,59.15,57.11,64.84,0.2,81.91,16.06,1.42,35.16,0.0,0.41,42.89,98.58,100.0,18.09,21.95,79.47,BUFFALO ACADEMY-VIS & PERF ARTS,14,ERIE,2015
140600010098,2.15,4.62,60.72,71.49,44.41,3.69,82.15,16.51,4.31,55.59,0.21,0.31,28.51,95.69,99.79,17.85,15.69,72.41,MCKINLEY VOC HIGH SCHOOL,14,ERIE,2015
140600010099,1.75,3.91,78.95,68.56,53.85,1.08,77.46,7.83,4.05,46.15,0.0,1.48,31.44,95.95,100.0,22.54,6.07,47.64,BENNETT HIGH SCHOOL,14,ERIE,2015
140600010101,0.72,8.99,73.48,60.43,38.41,1.01,75.65,9.42,10.58,61.59,0.0,0.87,39.57,89.42,100.0,24.35,6.52,46.09,BURGARD VOC HIGH SCHOOL,14,ERIE,2015
140600010102,0.0,5.24,18.78,26.86,46.72,0.0,92.14,4.59,0.0,53.28,0.0,2.18,73.14,100.0,100.0,7.86,69.21,98.69,CITY HONORS SCH-F MASTEN PK,14,ERIE,2015
140600010104,0.59,0.29,58.11,73.45,63.72,0.59,81.42,21.24,0.59,36.28,0.0,0.29,26.55,99.41,100.0,18.58,19.47,87.61,EMERSON SCHOOL OF HOSPITALITY,14,ERIE,2015
140600010105,1.97,5.03,38.36,59.76,47.34,0.2,96.55,15.29,0.2,52.66,0.0,0.39,40.24,99.8,100.0,3.45,38.95,89.55,HUTCHINSON CENTRAL TECH HIGH SCHOOL,14,ERIE,2015
140600010107,0.32,33.23,21.78,63.43,46.9,4.93,85.85,38.47,69.79,53.1,0.16,0.32,36.57,30.21,99.84,14.15,5.88,32.43,LAFAYETTE HIGH SCHOOL,14,ERIE,2015
140600010108,2.99,18.58,38.72,66.48,48.12,3.98,80.53,26.55,25.55,51.88,0.0,0.66,33.52,74.45,100.0,19.47,12.5,30.86,RIVERSIDE INSTITUTE OF TECHNOLOGY,14,ERIE,2015
140600010110,0.93,2.38,25.47,57.87,49.17,1.04,74.95,16.05,4.14,50.83,0.0,2.28,42.13,95.86,100.0,25.05,52.9,61.18,SOUTH PARK HIGH SCHOOL,14,ERIE,2015
140600010128,0.5,3.97,40.45,51.12,67.25,1.24,86.85,18.36,0.99,32.75,0.0,0.5,48.88,99.01,100.0,13.15,36.23,91.81,LEONARDO DA VINCI HIGH SCHOOL,14,ERIE,2015
140600010132,1.33,1.33,83.06,61.79,47.18,0.0,85.05,5.32,3.65,52.82,0.0,1.99,38.21,96.35,100.0,14.95,6.98,58.47,MATH SCIENCE TECH PREP SCHOOL-SENECA,14,ERIE,2015
140600010133,0.31,4.28,66.97,52.91,45.87,0.61,76.76,15.29,13.46,54.13,0.0,1.83,47.09,86.54,100.0,23.24,11.31,8.26,ALTERNATIVE HIGH SCHOOL AT 44,14,ERIE,2015
140600010135,0.36,0.0,71.43,66.07,51.07,1.07,84.64,6.43,0.0,48.93,0.0,0.36,33.93,100.0,100.0,15.36,21.43,81.79,MIDDLE EARLY COLLEGE HIGH SCHOOL,14,ERIE,2015
140600010307,0.0,2.23,85.69,64.68,52.04,0.37,77.88,6.51,2.97,47.96,0.0,2.23,35.32,97.03,100.0,22.12,3.35,49.44,EAST HIGH SCHOOL,14,ERIE,2015
140600010308,0.0,19.62,48.68,70.19,52.83,4.53,84.91,24.15,30.57,47.17,0.0,0.38,29.81,69.43,100.0,15.09,7.17,53.96,INTER PREP SCH-GROVER CLEVELAND #187,14,ERIE,2015
140600860838,0.0,0.64,64.42,72.44,56.09,0.0,90.38,7.05,3.21,43.91,0.0,2.24,27.56,96.79,100.0,9.62,25.64,92.31,TAPESTRY CHARTER SCHOOL,14,ERIE,2015
140600860861,0.0,6.6,80.71,49.75,57.36,2.03,96.45,3.55,3.55,42.64,0.0,0.0,50.25,96.45,100.0,3.55,9.14,91.88,BUFFALO ACAD-SCI CHARTER SCHOOL,14,ERIE,2015
140600860863,0.0,0.42,51.05,78.48,41.35,2.95,86.92,23.21,3.8,58.65,0.0,5.49,21.52,96.2,100.0,13.08,19.83,90.3,WESTERN NY MARITIME CHARTER SCHOOL,14,ERIE,2015
140600860868,0.35,5.96,71.58,82.81,57.54,0.7,88.07,7.02,5.96,42.46,0.0,4.21,17.19,94.04,100.0,11.93,10.88,69.47,ORACLE CHARTER SCHOOL,14,ERIE,2015
140600860961,0.0,0.0,77.49,82.32,62.38,0.0,83.6,5.47,0.64,37.62,0.0,4.5,17.68,99.36,100.0,16.4,12.54,82.32,HEALTH SCIENCES CHARTER SCHOOL,14,ERIE,2015
140701060006,0.3,4.86,30.05,54.17,49.77,0.46,90.44,2.58,0.61,50.23,0.0,1.82,45.83,99.39,100.0,9.56,60.39,91.81,CHEEKTOWAGA HIGH SCHOOL,14,ERIE,2015
140701060008,1.25,0.0,41.25,77.5,48.75,0.0,63.75,0.0,0.0,51.25,0.0,1.25,22.5,100.0,100.0,36.25,56.25,61.25,PINE HILL EDUCATION CENTER,14,ERIE,2015
140702030006,0.45,2.97,7.42,36.94,45.55,0.74,88.58,1.19,0.3,54.45,0.0,0.74,63.06,99.7,100.0,11.42,87.24,83.23,MARYVALE HIGH SCHOOL,14,ERIE,2015
140703020003,0.0,1.69,30.51,39.23,50.36,0.24,87.89,6.3,0.0,49.64,0.0,0.73,60.77,100.0,100.0,12.11,60.77,93.22,CLEVELAND HILL HIGH SCHOOL,14,ERIE,2015
140707030003,0.17,1.49,2.82,33.17,51.08,0.0,90.55,0.83,0.17,48.92,0.0,0.83,66.83,99.83,100.0,9.45,93.86,93.37,DEPEW HIGH SCHOOL,14,ERIE,2015
140709030004,0.63,1.48,2.75,50.74,52.64,0.0,87.32,2.54,0.0,47.36,0.0,0.63,49.26,100.0,100.0,12.68,91.97,89.85,JOHN F KENNEDY SENIOR HIGH SCHOOL,14,ERIE,2015
140801060006,0.3,2.85,1.03,10.07,50.97,0.0,88.23,1.64,0.3,49.03,0.0,0.24,89.93,99.7,100.0,11.77,93.93,94.66,CLARENCE SENIOR HIGH SCHOOL,14,ERIE,2015
141101060001,1.67,1.17,0.5,22.07,52.68,0.0,89.97,0.17,0.0,47.32,0.0,1.17,77.93,100.0,100.0,10.03,95.32,95.32,GRIFFITH INST HIGH SCHOOL,14,ERIE,2015
141201060001,0.0,0.36,0.91,17.15,50.73,0.0,87.77,1.09,0.0,49.27,0.18,0.0,82.85,100.0,99.82,12.23,97.63,94.16,EDEN JUNIOR-SENIOR HIGH SCHOOL,14,ERIE,2015
141301060006,0.34,1.49,0.46,13.99,50.11,0.0,88.88,1.49,0.0,49.89,0.0,1.15,86.01,100.0,100.0,11.12,95.07,96.33,IROQUOIS SENIOR HIGH SCHOOL,14,ERIE,2015
141401060003,11.58,0.25,1.37,35.12,51.31,0.0,88.79,1.99,0.0,48.69,0.0,0.25,64.88,100.0,100.0,11.21,84.56,90.91,LAKE SHORE SENIOR HIGH SCHOOL,14,ERIE,2015
141501060004,0.28,3.38,0.84,20.64,48.03,0.09,89.87,2.63,0.56,51.97,0.0,1.78,79.36,99.44,100.0,10.13,91.09,93.9,GRAND ISLAND SENIOR HIGH SCHOOL,14,ERIE,2015
141601060007,0.18,1.06,1.23,14.08,46.83,0.0,90.4,0.79,0.0,53.17,0.0,0.53,85.92,100.0,100.0,9.6,96.21,94.54,HAMBURG HIGH SCHOOL,14,ERIE,2015
141604060007,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,FRONTIER MIDDLE SCHOOL,14,ERIE,2015
141604060008,0.42,0.6,1.32,25.56,50.45,0.12,88.88,3.01,0.06,49.55,0.0,0.9,74.44,99.94,100.0,11.12,93.75,91.22,FRONTIER SENIOR HIGH SCHOOL,14,ERIE,2015
141701040001,0.0,0.0,0.0,15.76,52.73,0.0,88.75,0.0,0.0,47.27,0.0,0.0,84.24,100.0,100.0,11.25,100.0,91.96,HOLLAND JUNIOR/SENIOR HIGH SCHOOL,14,ERIE,2015
141800010008,0.34,1.2,22.34,75.95,45.7,1.03,86.08,11.0,5.84,54.3,0.0,0.69,24.05,94.16,100.0,13.92,64.43,76.63,LACKAWANNA HIGH SCHOOL,14,ERIE,2015
141800860044,0.0,0.0,21.05,76.61,54.39,0.0,90.64,8.77,1.75,45.61,0.0,1.75,23.39,98.25,100.0,9.36,68.42,94.15,GLOBAL CONCEPTS CHARTER SCHOOL,14,ERIE,2015
141901060008,0.35,0.65,1.25,15.89,50.9,0.1,85.81,1.79,0.0,49.1,0.0,0.7,84.11,100.0,100.0,14.19,95.27,96.51,LANCASTER HIGH SCHOOL,14,ERIE,2015
142101040002,10.95,0.0,0.21,24.79,47.73,0.0,91.53,1.24,0.0,52.27,0.0,0.62,75.21,100.0,100.0,8.47,86.98,92.56,AKRON HIGH SCHOOL,14,ERIE,2015
142201040001,1.62,0.0,2.7,32.43,55.14,0.0,84.86,4.32,1.08,44.86,1.08,0.0,67.57,98.92,98.92,15.14,91.35,97.84,NORTH COLLINS JUNIOR-SENIOR HS,14,ERIE,2015
142301060006,0.27,1.26,1.06,7.64,51.16,0.13,92.69,0.93,0.0,48.84,0.0,0.13,92.36,100.0,100.0,7.31,96.35,98.01,ORCHARD PARK HIGH SCHOOL,14,ERIE,2015
142500010009,0.54,1.25,1.61,39.46,49.82,0.0,88.39,3.39,0.18,50.18,0.0,1.96,60.54,99.82,100.0,11.61,91.25,89.11,TONAWANDA MIDDLE/HIGH SCHOOL,14,ERIE,2015
142601030025,0.81,0.91,4.35,31.58,51.82,0.4,82.59,2.53,1.32,48.18,0.0,1.21,68.42,98.68,100.0,17.41,90.18,89.47,KENMORE EAST SENIOR HIGH SCHOOL,14,ERIE,2015
142601030026,0.61,1.44,5.53,37.02,50.11,1.06,81.76,4.62,0.76,49.89,0.0,1.74,62.98,99.24,100.0,18.24,86.07,88.34,KENMORE WEST SENIOR HIGH SCHOOL,14,ERIE,2015
142601860031,0.22,0.67,32.15,83.59,56.76,0.89,89.58,22.84,0.44,43.24,0.0,6.87,16.41,99.56,100.0,10.42,37.25,98.23,CHARTER SCHOOL FOR APPLIED TECHNOLOG,14,ERIE,2015
